"ItemIndex","ItemShape","CosShape"
"12521","2016","0"
"12522","2016","0"
"12523","2016","0"
"12524","2016","0"
"12525","2016","0"
"12526","2016","0"
"12527","2016","0"
"12528","2016","0"
"12529","2016","0"
"12530","2016","0"
"254","2014","0"
"12531","2014","0"
"12532","2014","0"
"12533","2014","0"
"12534","2014","0"
"12535","2014","0"
"12536","2014","0"
"12537","2014","0"
"12538","2014","0"
"12539","2014","0"
"255","2013","0"
"12541","2013","0"
"12542","2013","0"
"12543","2013","0"
"12544","2013","0"
"12545","2013","0"
"12546","2013","0"
"12547","2013","0"
"12548","2013","0"
"12549","2013","0"
"256","2012","0"
"12551","2012","0"
"12552","2012","0"
"12553","2012","0"
"12554","2012","0"
"12555","2012","0"
"12556","2012","0"
"12557","2012","0"
"12558","2012","0"
"12559","2012","0"
"12560","2012","0"
"257","2011","0"
"12581","2011","0"
"12582","2011","0"
"12583","2011","0"
"12584","2011","0"
"12585","2011","0"
"12586","2011","0"
"12587","2011","0"
"12588","2011","0"
"12589","2011","0"
"258","2010","0"
"12591","2010","0"
"12592","2010","0"
"12593","2010","0"
"12594","2010","0"
"12595","2010","0"
"12596","2010","0"
"12597","2010","0"
"12598","2010","0"
"12599","2010","0"
"259","2009","0"
"12611","2009","0"
"12612","2009","0"
"12613","2009","0"
"12614","2009","0"
"12615","2009","0"
"12616","2009","0"
"12617","2009","0"
"12618","2009","0"
"12619","2009","0"
"12620","2009","0"
"260","2007","0"
"12631","2007","0"
"12632","2007","0"
"12633","2007","0"
"12634","2007","0"
"12635","2007","0"
"12636","2007","0"
"12637","2007","0"
"12638","2007","0"
"12639","2007","0"
"261","2006","0"
"12641","2006","0"
"12642","2006","0"
"12643","2006","0"
"12644","2006","0"
"12645","2006","0"
"12646","2006","0"
"12647","2006","0"
"12648","2006","0"
"12649","2006","0"
"240000","2005","0"
"240001","2005","0"
"240002","2005","0"
"240003","2005","0"
"240004","2005","0"
"240005","2005","0"
"240006","2005","0"
"240007","2005","0"
"240008","2005","0"
"240009","2005","0"
"240010","2832","0"
"240011","2832","0"
"240012","2832","0"
"240013","2832","0"
"240014","2832","0"
"240015","2832","0"
"240016","2832","0"
"240017","2832","0"
"240018","2832","0"
"240019","2832","0"
"240022","2004","0"
"240023","3645","0"
"240024","3645","0"
"240025","3645","0"
"240026","3645","0"
"240027","3645","0"
"240028","3645","0"
"240029","3645","0"
"240030","3645","0"
"240031","3645","0"
"240032","3645","0"
"240033","3645","0"
"240034","3935","0"
"240035","3935","0"
"240036","3935","0"
"240037","3935","0"
"240038","3935","0"
"240039","3935","0"
"240040","3935","0"
"240041","3935","0"
"240042","3935","0"
"240043","3935","0"
"240044","3935","0"
"240045","3940","0"
"240046","3940","0"
"240047","3940","0"
"240048","3940","0"
"240049","3940","0"
"240050","3940","0"
"240051","3940","0"
"240052","3940","0"
"240053","3940","0"
"240054","3940","0"
"240055","3940","0"
"240056","2004","0"
"240057","2004","0"
"240058","3935","0"
"240059","3935","0"
"240060","3940","0"
"240061","3940","0"
"240062","2004","0"
"240063","3935","0"
"240064","3940","0"
"240065","2004","0"
"240066","3935","0"
"240067","3940","0"
"240068","2007","0"
"240069","2004","0"
"240070","3935","0"
"240071","3940","0"
"240072","2006","0"
"240073","4898","0"
"240074","4898","0"
"240075","4898","0"
"240076","4898","0"
"240077","4898","0"
"240078","4898","0"
"240079","4898","0"
"240080","4898","0"
"240081","4898","0"
"240082","4898","0"
"240083","4898","0"
"240084","4898","0"
"240085","5179","0"
"240086","5179","0"
"240087","5179","0"
"240088","5179","0"
"240089","5179","0"
"240090","5179","0"
"240091","5179","0"
"240092","5179","0"
"240093","5179","0"
"240094","5179","0"
"240095","5179","0"
"300","2008","0"
"12621","2008","0"
"12622","2008","0"
"12623","2008","0"
"12624","2008","0"
"12625","2008","0"
"12626","2008","0"
"12627","2008","0"
"12628","2008","0"
"12629","2008","0"
"301","2491","0"
"13001","2491","0"
"13002","2491","0"
"13003","2491","0"
"13004","2491","0"
"13005","2491","0"
"13006","2491","0"
"13007","2491","0"
"13008","2491","0"
"13009","2491","0"
"302","2489","0"
"13011","2489","0"
"13012","2489","0"
"13013","2489","0"
"13014","2489","0"
"13015","2489","0"
"13016","2489","0"
"13017","2489","0"
"13018","2489","0"
"13019","2489","0"
"303","2486","0"
"13021","2486","0"
"13022","2486","0"
"13023","2486","0"
"13024","2486","0"
"13025","2486","0"
"13026","2486","0"
"13027","2486","0"
"13028","2486","0"
"13029","2486","0"
"13030","2486","0"
"304","2483","0"
"13031","2483","0"
"13032","2483","0"
"13033","2483","0"
"13034","2483","0"
"13035","2483","0"
"13036","2483","0"
"13037","2483","0"
"13038","2483","0"
"13039","2483","0"
"305","2481","0"
"13041","2481","0"
"13042","2481","0"
"13043","2481","0"
"13044","2481","0"
"13045","2481","0"
"13046","2481","0"
"13047","2481","0"
"13048","2481","0"
"13049","2481","0"
"306","2479","0"
"13051","2479","0"
"13052","2479","0"
"13053","2479","0"
"13054","2479","0"
"13055","2479","0"
"13056","2479","0"
"13057","2479","0"
"13058","2479","0"
"13059","2479","0"
"13060","2479","0"
"307","2478","0"
"13121","2478","0"
"13122","2478","0"
"13123","2478","0"
"13124","2478","0"
"13125","2478","0"
"13126","2478","0"
"13127","2478","0"
"13128","2478","0"
"13129","2478","0"
"308","2477","0"
"13131","2477","0"
"13132","2477","0"
"13133","2477","0"
"13134","2477","0"
"13135","2477","0"
"13136","2477","0"
"13137","2477","0"
"13138","2477","0"
"13139","2477","0"
"309","2476","0"
"13151","2476","0"
"13152","2476","0"
"13153","2476","0"
"13154","2476","0"
"13155","2476","0"
"13156","2476","0"
"13157","2476","0"
"13158","2476","0"
"13159","2476","0"
"13160","2476","0"
"310","2475","0"
"13161","2475","0"
"13162","2475","0"
"13163","2475","0"
"13164","2475","0"
"13165","2475","0"
"13166","2475","0"
"13167","2475","0"
"13168","2475","0"
"13169","2475","0"
"311","2474","0"
"13171","2474","0"
"13172","2474","0"
"13173","2474","0"
"13174","2474","0"
"13175","2474","0"
"13176","2474","0"
"13177","2474","0"
"13178","2474","0"
"13179","2474","0"
"260000","2473","0"
"260001","2473","0"
"260002","2473","0"
"260003","2473","0"
"260004","2473","0"
"260005","2473","0"
"260006","2473","0"
"260007","2473","0"
"260008","2473","0"
"260009","2473","0"
"260010","2471","0"
"260011","2471","0"
"260012","2471","0"
"260013","2471","0"
"260014","2471","0"
"260015","2471","0"
"260016","2471","0"
"260017","2471","0"
"260018","2471","0"
"260019","2471","0"
"260022","2472","0"
"260023","3647","0"
"260024","3647","0"
"260025","3647","0"
"260026","3647","0"
"260027","3647","0"
"260028","3647","0"
"260029","3647","0"
"260030","3647","0"
"260031","3647","0"
"260032","3647","0"
"260033","3647","0"
"260034","3937","0"
"260035","3937","0"
"260036","3937","0"
"260037","3937","0"
"260038","3937","0"
"260039","3937","0"
"260040","3937","0"
"260041","3937","0"
"260042","3937","0"
"260043","3937","0"
"260044","3937","0"
"260045","3942","0"
"260046","3942","0"
"260047","3942","0"
"260048","3942","0"
"260049","3942","0"
"260050","3942","0"
"260051","3942","0"
"260052","3942","0"
"260053","3942","0"
"260054","3942","0"
"260055","3942","0"
"260056","2472","0"
"260057","2472","0"
"260058","3937","0"
"260059","3937","0"
"260060","3942","0"
"260061","3942","0"
"260062","2472","0"
"260063","3937","0"
"260064","3942","0"
"260065","2472","0"
"260066","3937","0"
"260067","3942","0"
"260068","2475","0"
"260069","2472","0"
"260070","3937","0"
"260071","3942","0"
"260072","2474","0"
"260073","4900","0"
"260074","4900","0"
"260075","4900","0"
"260076","4900","0"
"260077","4900","0"
"260078","4900","0"
"260079","4900","0"
"260080","4900","0"
"260081","4900","0"
"260082","4900","0"
"260083","4900","0"
"260084","4900","0"
"260085","5203","0"
"260086","5203","0"
"260087","5203","0"
"260088","5203","0"
"260089","5203","0"
"260090","5203","0"
"260091","5203","0"
"260092","5203","0"
"260093","5203","0"
"260094","5203","0"
"260095","5203","0"
"347","2480","0"
"13061","2480","0"
"13062","2480","0"
"13063","2480","0"
"13064","2480","0"
"13065","2480","0"
"13066","2480","0"
"13067","2480","0"
"13068","2480","0"
"13069","2480","0"
"348","2482","0"
"13071","2482","0"
"13072","2482","0"
"13073","2482","0"
"13074","2482","0"
"13075","2482","0"
"13076","2482","0"
"13077","2482","0"
"13078","2482","0"
"13079","2482","0"
"349","2485","0"
"13081","2485","0"
"13082","2485","0"
"13083","2485","0"
"13084","2485","0"
"13085","2485","0"
"13086","2485","0"
"13087","2485","0"
"13088","2485","0"
"13089","2485","0"
"350","2488","0"
"13091","2488","0"
"13092","2488","0"
"13093","2488","0"
"13094","2488","0"
"13095","2488","0"
"13096","2488","0"
"13097","2488","0"
"13098","2488","0"
"13099","2488","0"
"351","2284","0"
"13501","2284","0"
"13502","2284","0"
"13503","2284","0"
"13504","2284","0"
"13505","2284","0"
"13506","2284","0"
"13507","2284","0"
"13508","2284","0"
"13509","2284","0"
"352","2280","0"
"13511","2280","0"
"13512","2280","0"
"13513","2280","0"
"13514","2280","0"
"13515","2280","0"
"13516","2280","0"
"13517","2280","0"
"13518","2280","0"
"13519","2280","0"
"353","2276","0"
"13521","2276","0"
"13522","2276","0"
"13523","2276","0"
"13524","2276","0"
"13525","2276","0"
"13526","2276","0"
"13527","2276","0"
"13528","2276","0"
"13529","2276","0"
"13530","2276","0"
"354","2273","0"
"13531","2273","0"
"13532","2273","0"
"13533","2273","0"
"13534","2273","0"
"13535","2273","0"
"13536","2273","0"
"13537","2273","0"
"13538","2273","0"
"13539","2273","0"
"355","2271","0"
"13541","2271","0"
"13542","2271","0"
"13543","2271","0"
"13544","2271","0"
"13545","2271","0"
"13546","2271","0"
"13547","2271","0"
"13548","2271","0"
"13549","2271","0"
"356","2269","0"
"13551","2269","0"
"13552","2269","0"
"13553","2269","0"
"13554","2269","0"
"13555","2269","0"
"13556","2269","0"
"13557","2269","0"
"13558","2269","0"
"13559","2269","0"
"13560","2269","0"
"357","2268","0"
"13651","2268","0"
"13652","2268","0"
"13653","2268","0"
"13654","2268","0"
"13655","2268","0"
"13656","2268","0"
"13657","2268","0"
"13658","2268","0"
"13659","2268","0"
"358","2267","0"
"13661","2267","0"
"13662","2267","0"
"13663","2267","0"
"13664","2267","0"
"13665","2267","0"
"13666","2267","0"
"13667","2267","0"
"13668","2267","0"
"13669","2267","0"
"359","2266","0"
"13681","2266","0"
"13682","2266","0"
"13683","2266","0"
"13684","2266","0"
"13685","2266","0"
"13686","2266","0"
"13687","2266","0"
"13688","2266","0"
"13689","2266","0"
"13690","2266","0"
"360","2264","0"
"13731","2264","0"
"13732","2264","0"
"13733","2264","0"
"13734","2264","0"
"13735","2264","0"
"13736","2264","0"
"13737","2264","0"
"13738","2264","0"
"13739","2264","0"
"361","2263","0"
"13781","2263","0"
"13782","2263","0"
"13783","2263","0"
"13784","2263","0"
"13785","2263","0"
"13786","2263","0"
"13787","2263","0"
"13788","2263","0"
"13789","2263","0"
"200000","2261","0"
"200001","2261","0"
"200002","2261","0"
"200003","2261","0"
"200004","2261","0"
"200005","2261","0"
"200006","2261","0"
"200007","2261","0"
"200008","2261","0"
"200009","2261","0"
"200011","3649","0"
"200012","3649","0"
"200013","3649","0"
"200014","3649","0"
"200015","3649","0"
"200016","3649","0"
"200017","3649","0"
"200018","3649","0"
"200019","3649","0"
"200020","3649","0"
"200021","3649","0"
"200022","3939","0"
"200023","3939","0"
"200024","3939","0"
"200025","3939","0"
"200026","3939","0"
"200027","3939","0"
"200028","3939","0"
"200029","3939","0"
"200030","3939","0"
"200031","3939","0"
"200032","3939","0"
"200033","3944","0"
"200034","3944","0"
"200035","3944","0"
"200036","3944","0"
"200037","3944","0"
"200038","3944","0"
"200039","3944","0"
"200040","3944","0"
"200041","3944","0"
"200042","3944","0"
"200043","3944","0"
"200044","2255","0"
"200045","2255","0"
"200046","3939","0"
"200047","3939","0"
"200048","3944","0"
"200049","3944","0"
"200050","2255","0"
"200051","3939","0"
"200052","3944","0"
"200053","2255","0"
"200054","3939","0"
"200055","3944","0"
"200056","2264","0"
"200057","2255","0"
"200058","3939","0"
"200059","3944","0"
"200060","2263","0"
"200061","4902","0"
"200062","4902","0"
"200063","4902","0"
"200064","4902","0"
"200065","4902","0"
"200066","4902","0"
"200067","4902","0"
"200068","4902","0"
"200069","4902","0"
"200070","4902","0"
"200071","4902","0"
"200072","4902","0"
"200073","5155","0"
"200074","5155","0"
"200075","5155","0"
"200076","5155","0"
"200077","5155","0"
"200078","5155","0"
"200079","5155","0"
"200080","5155","0"
"200081","5155","0"
"200082","5155","0"
"200083","5155","0"
"200084","5375","0"
"200085","5375","0"
"200086","5375","0"
"200087","5375","0"
"200088","5375","0"
"200089","5375","0"
"200090","5375","0"
"200091","5375","0"
"200092","5375","0"
"200093","5375","0"
"200094","5375","0"
"395","2265","0"
"13691","2265","0"
"13692","2265","0"
"13693","2265","0"
"13694","2265","0"
"13695","2265","0"
"13696","2265","0"
"13697","2265","0"
"13698","2265","0"
"13699","2265","0"
"396","2270","0"
"13561","2270","0"
"13562","2270","0"
"13563","2270","0"
"13564","2270","0"
"13565","2270","0"
"13566","2270","0"
"13567","2270","0"
"13568","2270","0"
"13569","2270","0"
"397","2272","0"
"13571","2272","0"
"13572","2272","0"
"13573","2272","0"
"13574","2272","0"
"13575","2272","0"
"13576","2272","0"
"13577","2272","0"
"13578","2272","0"
"13579","2272","0"
"398","2275","0"
"13581","2275","0"
"13582","2275","0"
"13583","2275","0"
"13584","2275","0"
"13585","2275","0"
"13586","2275","0"
"13587","2275","0"
"13588","2275","0"
"13589","2275","0"
"399","2279","0"
"13591","2279","0"
"13592","2279","0"
"13593","2279","0"
"13594","2279","0"
"13595","2279","0"
"13596","2279","0"
"13597","2279","0"
"13598","2279","0"
"13599","2279","0"
"400","2283","0"
"13601","2283","0"
"13602","2283","0"
"13603","2283","0"
"13604","2283","0"
"13605","2283","0"
"13606","2283","0"
"13607","2283","0"
"13608","2283","0"
"13609","2283","0"
"401","2851","0"
"14001","2851","0"
"14002","2851","0"
"14003","2851","0"
"14004","2851","0"
"14005","2851","0"
"14006","2851","0"
"14007","2851","0"
"14008","2851","0"
"14009","2851","0"
"402","2849","0"
"14011","2849","0"
"14012","2849","0"
"14013","2849","0"
"14014","2849","0"
"14015","2849","0"
"14016","2849","0"
"14017","2849","0"
"14018","2849","0"
"14019","2849","0"
"403","2847","0"
"14021","2847","0"
"14022","2847","0"
"14023","2847","0"
"14024","2847","0"
"14025","2847","0"
"14026","2847","0"
"14027","2847","0"
"14028","2847","0"
"14029","2847","0"
"14030","2847","0"
"404","2844","0"
"14031","2844","0"
"14032","2844","0"
"14033","2844","0"
"14034","2844","0"
"14035","2844","0"
"14036","2844","0"
"14037","2844","0"
"14038","2844","0"
"14039","2844","0"
"405","2842","0"
"14041","2842","0"
"14042","2842","0"
"14043","2842","0"
"14044","2842","0"
"14045","2842","0"
"14046","2842","0"
"14047","2842","0"
"14048","2842","0"
"14049","2842","0"
"406","2840","0"
"14051","2840","0"
"14052","2840","0"
"14053","2840","0"
"14054","2840","0"
"14055","2840","0"
"14056","2840","0"
"14057","2840","0"
"14058","2840","0"
"14059","2840","0"
"14060","2840","0"
"407","2839","0"
"14111","2839","0"
"14112","2839","0"
"14113","2839","0"
"14114","2839","0"
"14115","2839","0"
"14116","2839","0"
"14117","2839","0"
"14118","2839","0"
"14119","2839","0"
"408","2838","0"
"14121","2838","0"
"14122","2838","0"
"14123","2838","0"
"14124","2838","0"
"14125","2838","0"
"14126","2838","0"
"14127","2838","0"
"14128","2838","0"
"14129","2838","0"
"409","2837","0"
"14141","2837","0"
"14142","2837","0"
"14143","2837","0"
"14144","2837","0"
"14145","2837","0"
"14146","2837","0"
"14147","2837","0"
"14148","2837","0"
"14149","2837","0"
"14150","2837","0"
"410","2836","0"
"14151","2836","0"
"14152","2836","0"
"14153","2836","0"
"14154","2836","0"
"14155","2836","0"
"14156","2836","0"
"14157","2836","0"
"14158","2836","0"
"14159","2836","0"
"411","2835","0"
"14161","2835","0"
"14162","2835","0"
"14163","2835","0"
"14164","2835","0"
"14165","2835","0"
"14166","2835","0"
"14167","2835","0"
"14168","2835","0"
"14169","2835","0"
"280000","2834","0"
"280001","2834","0"
"280002","2834","0"
"280003","2834","0"
"280004","2834","0"
"280005","2834","0"
"280006","2834","0"
"280007","2834","0"
"280008","2834","0"
"280009","2834","0"
"280021","2833","0"
"280022","3646","0"
"280023","3646","0"
"280024","3646","0"
"280025","3646","0"
"280026","3646","0"
"280027","3646","0"
"280028","3646","0"
"280029","3646","0"
"280030","3646","0"
"280031","3646","0"
"280032","3646","0"
"280033","2832","0"
"280034","3936","0"
"280035","3936","0"
"280036","3936","0"
"280037","3936","0"
"280038","3936","0"
"280039","3936","0"
"280040","3936","0"
"280041","3936","0"
"280042","3936","0"
"280043","3936","0"
"280044","3936","0"
"280045","3941","0"
"280046","3941","0"
"280047","3941","0"
"280048","3941","0"
"280049","3941","0"
"280050","3941","0"
"280051","3941","0"
"280052","3941","0"
"280053","3941","0"
"280054","3941","0"
"280055","3941","0"
"280056","2833","0"
"280057","2833","0"
"280058","3936","0"
"280059","3936","0"
"280060","3941","0"
"280061","3941","0"
"280062","2833","0"
"280063","3936","0"
"280064","3941","0"
"280065","2833","0"
"280066","3936","0"
"280067","3941","0"
"280068","2832","0"
"280069","2836","0"
"280070","2833","0"
"280071","3936","0"
"280072","3941","0"
"280073","2832","0"
"280074","2835","0"
"280075","4899","0"
"280076","4899","0"
"280077","4899","0"
"280078","4899","0"
"280079","4899","0"
"280080","4899","0"
"280081","4899","0"
"280082","4899","0"
"280083","4899","0"
"280084","4899","0"
"280085","4899","0"
"280086","4899","0"
"280087","5191","0"
"280088","5191","0"
"280089","5191","0"
"280090","5191","0"
"280091","5191","0"
"280092","5191","0"
"280093","5191","0"
"280094","5191","0"
"280095","5191","0"
"280096","5191","0"
"280097","5191","0"
"448","2841","0"
"14061","2841","0"
"14062","2841","0"
"14063","2841","0"
"14064","2841","0"
