Item Index,Name,Rank,Type,Code,Attribute,Description,Quality,Job,ItemShape,CosShape,Action_Index,Appraisal,Union_Set_Index,Value1,Value2,Trade,ReqLv,ReqHLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,GroupIndex,NoData,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,Expansion Option Index 1,Expansion Option Value 1,Expansion Option Index 2,Expansion Option Value 2,Expansion Option Index 3,Expansion Option Value 3,Expansion Option Index 4,Expansion Option Value 4,Expansion Option Index 5,Expansion Option Value 5,Expansion Option Index 6,Expansion Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Range Min Attack,Level 0 Range Max Attack,PVP Option Damage,Level 0 Defence Min,Level 0 Defence Max,PVP Option Defence,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape,ReqGrade,PurchasePoint,ChoiceLimit,PurchaseLimit,PointLimit,NPC SELL
7704,Forma Guard +9 (30 Days),0,4,21,0,0,27,0000-0010-0000-0000,316,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,43,43,0,0,0,1,1,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7705,Condor Shield +9 (30 Days),0,4,14,0,0,27,1000-0000-0000-0000,205,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,104,104,0,0,0,1,1,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7706,Steel Wind +9 (30 Days),0,4,23,0,0,56,0000-0000-0010-0000,409,0,0,0,0,0,0,0,1,0,0,1,4,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,438,454,374,392,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7707,Bronze Scythe +9 (30 Days),0,4,24,0,0,57,0000-0000-0001-0000,185,0,0,0,0,0,0,0,1,0,0,2,4,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,724,757,709,745,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7708,Kerial +9 (30 Days),0,4,25,0,0,57,0000-0000-0100-0000,473,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,551,569,674,706,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7709,Bilrium +9 (30 Days),0,4,26,0,0,57,0000-0000-0000-1000,394,0,0,0,0,0,0,0,1,0,0,2,4,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,633,667,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7710,Sladieter +9 (30 Days),0,4,27,0,0,57,0000-0000-0000-1000,296,0,0,0,0,0,0,0,1,0,0,1,4,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,623,642,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7711,Peskaz +9 (30 Days),0,4,0,0,0,2,0100-0000-0000-0000,143,0,0,0,0,0,0,0,30,0,0,1,2,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,540,555,0,0,0,0,0,0,0,0,0,0,17,42,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7712,Royal Bastard +9 (30 Days),0,4,1,0,0,3,1000-0000-0000-0000,92,0,0,0,0,0,0,0,30,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,599,617,0,0,0,0,0,0,0,0,2,0,40,26,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7713,Snake Pair +9 (30 Days),0,4,2,0,0,4,1000-0000-0000-0000,279,0,0,0,0,0,0,0,32,0,0,1,4,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,831,862,0,0,0,0,0,0,0,0,0,0,68,34,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7714,Le Cruz +9 (30 Days),0,4,6,0,0,6,1000-0000-0000-0000,234,0,0,0,0,0,0,0,30,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,611,645,0,0,0,0,0,0,0,0,1,0,49,29,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7715,Violent Mole +9 (30 Days),0,4,7,0,0,7,1000-0000-0000-0000,334,0,0,0,0,0,0,0,32,0,0,2,4,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,856,927,0,0,0,0,0,0,0,0,0,0,77,29,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7716,Dynasty Axe +9 (30 Days),0,4,8,0,0,8,1000-0000-0000-0000,257,0,0,0,0,0,0,0,30,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,619,673,0,0,0,0,0,0,0,0,1,0,58,26,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7717,Kervim Wings +9 (30 Days),0,4,9,0,0,9,1000-0000-0000-0000,354,0,0,0,0,0,0,0,32,0,0,2,4,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,916,1021,0,0,0,0,0,0,0,0,0,0,83,23,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7718,Denebola +9 (30 Days),0,4,17,0,0,3,0001-0000-0000-0000,68,0,0,0,0,0,0,0,30,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,604,627,512,539,0,0,0,0,0,0,0,0,45,19,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7719,Lubra +9 (30 Days),0,4,10,0,0,14,0100-0000-0000-0000,457,0,0,0,0,0,0,0,30,0,0,2,4,0,0,1,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1008,1068,0,0,0,0,0,0,8,70,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7720,Phantom Buster +9 (30 Days),0,4,11,0,0,15,0100-0000-0000-0000,427,0,0,0,0,0,0,0,30,0,0,2,4,0,0,1,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1229,1317,0,0,0,0,0,0,14,73,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7721,Magic Antler +9 (30 Days),0,4,13,0,0,12,0010-0000-0000-0000,45,0,0,0,0,0,0,0,30,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,687,710,932,1034,0,0,0,0,0,0,0,0,7,0,83,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7722,Serpent Rod +9 (30 Days),0,4,12,0,0,13,0011-0000-0010-0000,115,0,0,0,0,0,0,0,30,0,0,1,4,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,899,931,900,949,0,0,0,0,0,0,0,0,16,0,76,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7723,Heka +9 (30 Days),0,4,18,0,0,46,0000-1000-0000-0000,22,0,0,0,0,0,0,0,30,0,0,1,3,0,0,1,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,926,962,941,1004,0,0,0,0,0,0,0,27,57,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7724,Ellepasra +9 (30 Days),0,4,20,0,0,50,0000-0100-0000-0000,375,0,0,0,0,0,0,0,30,0,0,2,2,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,856,882,0,0,0,0,0,0,0,0,1,0,45,20,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7725,Wystrial +9 (30 Days),0,4,22,0,0,10,0000-0010-0000-0000,166,0,0,0,0,0,0,0,30,0,0,1,4,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,691,718,0,0,0,0,0,0,0,0,1,0,51,33,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7726,Grave Guard +9 (30 Days),0,4,21,0,0,27,0000-0010-0000-0000,314,0,0,0,0,0,0,0,31,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,58,58,0,0,0,42,28,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7727,Square Shield +9 (30 Days),0,4,14,0,0,27,1000-0000-0000-0000,204,0,0,0,0,0,0,0,25,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,117,117,0,0,0,34,22,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7728,Windmill +9 (30 Days),0,4,23,0,0,56,0000-0000-0010-0000,408,0,0,0,0,0,0,0,25,0,0,1,4,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,555,575,470,494,0,0,0,0,0,0,0,0,15,52,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7729,Back Breaker +9 (30 Days),0,4,24,0,0,57,0000-0000-0001-0000,184,0,0,0,0,0,0,0,25,0,0,2,4,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,895,939,866,912,0,0,0,0,0,0,0,0,36,0,32,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7730,Sereutine +9 (30 Days),0,4,25,0,0,57,0000-0000-0100-0000,472,0,0,0,0,0,0,0,25,0,0,2,2,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,648,666,823,867,0,0,0,0,0,0,0,0,6,3,70,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7731,Tabareu +9 (30 Days),0,4,26,0,0,57,0000-0000-0000-1000,393,0,0,0,0,0,0,0,25,0,0,2,4,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,801,849,0,0,0,0,0,0,0,0,0,0,48,15,1,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7732,Beuredisyeon +9 (30 Days),0,4,27,0,0,57,0000-0000-0000-1000,295,0,0,0,0,0,0,0,25,0,0,1,4,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,781,802,0,0,0,0,0,0,0,0,0,0,29,31,1,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7733,Paralyze Beam +9 (30 Days),0,4,0,0,0,2,0100-0000-0000-0000,138,0,0,0,0,0,0,0,60,0,0,1,2,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,837,857,0,0,0,0,0,0,0,0,0,0,32,84,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7734,Tirbin +9 (30 Days),0,4,1,0,0,3,1000-0000-0000-0000,87,0,0,0,0,0,0,0,60,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,922,949,0,0,0,0,0,0,0,0,2,0,76,50,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7735,Bloody Dracon +9 (30 Days),0,4,2,0,0,4,1000-0000-0000-0000,275,0,0,0,0,0,0,0,60,0,0,1,4,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1274,1322,0,0,0,0,0,0,0,0,0,0,124,62,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7736,Lancist +9 (30 Days),0,4,6,0,0,6,1000-0000-0000-0000,229,0,0,0,0,0,0,0,60,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,949,1009,0,0,0,0,0,0,0,0,1,0,94,56,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7737,Molinne +9 (30 Days),0,4,7,0,0,7,1000-0000-0000-0000,330,0,0,0,0,0,0,0,60,0,0,2,4,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1308,1436,0,0,0,0,0,0,0,0,0,0,141,52,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7738,Absolute Vain +9 (30 Days),0,4,8,0,0,8,1000-0000-0000-0000,252,0,0,0,0,0,0,0,60,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,964,1069,0,0,0,0,0,0,0,0,1,0,112,51,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7739,Inferno Talon +9 (30 Days),0,4,9,0,0,9,1000-0000-0000-0000,350,0,0,0,0,0,0,0,60,0,0,2,4,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1393,1587,0,0,0,0,0,0,0,0,0,0,153,42,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7740,Neperius +9 (30 Days),0,4,17,0,0,3,0001-0000-0000-0000,63,0,0,0,0,0,0,0,60,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,920,957,776,821,0,0,0,0,0,0,0,0,87,37,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7741,Terrace Mane +9 (30 Days),0,4,10,0,0,14,0100-0000-0000-0000,449,0,0,0,0,0,0,0,60,0,0,2,4,0,0,1,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1562,1661,0,0,0,0,0,0,14,136,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7742,Lastaban +9 (30 Days),0,4,11,0,0,15,0100-0000-0000-0000,429,0,0,0,0,0,0,0,60,0,0,2,4,0,0,1,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1923,2084,0,0,0,0,0,0,26,142,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7743,Lenovare +9 (30 Days),0,4,13,0,0,12,0010-0000-0000-0000,40,0,0,0,0,0,0,0,60,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,938,963,1348,1542,0,0,0,0,0,0,0,0,13,0,161,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7744,Jugdrasil +9 (30 Days),0,4,12,0,0,13,0011-0000-0010-0000,110,0,0,0,0,0,0,0,60,0,0,1,4,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1254,1294,1316,1403,0,0,0,0,0,0,0,0,31,0,151,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7745,Serpens +9 (30 Days),0,4,18,0,0,46,0000-1000-0000-0000,17,0,0,0,0,0,0,0,60,0,0,1,3,0,0,1,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1335,1387,1377,1493,0,0,0,0,0,0,0,51,111,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7746,Phobia +9 (30 Days),0,4,20,0,0,50,0000-0100-0000-0000,370,0,0,0,0,0,0,0,60,0,0,2,2,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1298,1330,0,0,0,0,0,0,0,0,1,0,87,38,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7747,Pierce Rain +9 (30 Days),0,4,22,0,0,10,0000-0010-0000-0000,161,0,0,0,0,0,0,0,60,0,0,1,4,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1103,1149,0,0,0,0,0,0,0,0,1,0,99,63,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7748,Olen Guard +9 (30 Days),0,4,21,0,0,27,0000-0010-0000-0000,309,0,0,0,0,0,0,0,61,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,280,280,0,0,0,78,51,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7749,Angeles Shield +9 (30 Days),0,4,14,0,0,27,1000-0000-0000-0000,198,0,0,0,0,0,0,0,61,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,642,642,0,0,0,78,51,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7750,Flame Sickle +9 (30 Days),0,4,23,0,0,56,0000-0000-0010-0000,405,0,0,0,0,0,0,0,61,0,0,1,4,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,930,968,787,830,0,0,0,0,0,0,0,0,33,121,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7751,Golden Scythe +9 (30 Days),0,4,24,0,0,57,0000-0000-0001-0000,181,0,0,0,0,0,0,0,61,0,0,2,4,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1448,1527,1357,1447,0,0,0,0,0,0,0,0,82,0,76,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7752,Beneudeulren +9 (30 Days),0,4,25,0,0,57,0000-0000-0100-0000,469,0,0,0,0,0,0,0,61,0,0,2,2,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,945,973,1303,1386,0,0,0,0,0,0,0,0,14,3,164,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7753,Beodiseu +9 (30 Days),0,4,26,0,0,57,0000-0000-0000-1000,390,0,0,0,0,0,0,0,61,0,0,2,4,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1346,1451,0,0,0,0,0,0,0,0,0,0,113,33,1,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7754,Ranjyureu +9 (30 Days),0,4,27,0,0,57,0000-0000-0000-1000,292,0,0,0,0,0,0,0,61,0,0,1,4,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1294,1329,0,0,0,0,0,0,0,0,0,0,65,75,1,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7755,Sadalmelich +9 (30 Days),0,4,0,0,0,2,0100-0000-0000-0000,136,0,0,0,0,0,0,0,72,0,0,1,2,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,962,986,0,0,0,0,0,0,0,0,0,0,38,101,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7756,Neigling +9 (30 Days),0,4,1,0,0,3,1000-0000-0000-0000,85,0,0,0,0,0,0,0,72,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1062,1091,0,0,0,0,0,0,0,0,2,0,91,59,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7757,Angerbathil +9 (30 Days),0,4,2,0,0,4,1000-0000-0000-0000,273,0,0,0,0,0,0,0,72,0,0,1,4,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1474,1533,0,0,0,0,0,0,0,0,0,0,148,74,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
7758,Alkiva +9 (30 Days),0,4,6,0,0,6,1000-0000-0000-0000,227,0,0,0,0,0,0,0,72,0,0,1,3,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1095,1165,0,0,0,0,0,0,0,0,1,0,112,66,0,0,0,0,2592000,1,1,0,0,0,0,0,0,0,1
