Item Index,Name,Rank,Type,Code,Attribute,Description,Quality,Job,ItemShape,CosShape,Action_Index,Appraisal,Value1,Value2,Trade,ReqLv,ReqHLv,Price,Width,Height,StackNumber,MaxStackNumber,AutoStack,StackDrop_Min,StackDrop_Max,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,GroupIndex,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,Expansion Option Index 1,Expansion Option Value 1,Expansion Option Index 2,Expansion Option Value 2,Expansion Option Index 3,Expansion Option Value 3,Expansion Option Index 4,Expansion Option Value 4,Expansion Option Index 5,Expansion Option Value 5,Expansion Option Index 6,Expansion Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Range Min Attack,Level 0 Range Max Attack,PVP Option Damage,Level 0 Defence Min,Level 0 Defence Max,PVP Option Defence,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,DwCashItemCost,CashItemUsePeriod,CashItemSell,AddExpRate,AddDropItemRate,EventType,PeriodBreak,Belong,NextShape,UpgradeRate,PurchaseType,PurchaseLimitLv,PurchasePoint,ChoiceLimit,PurchaseLimit,EventType,PointLimit,EventDate,NPC SELL
1190506,Hercules Helmet +4,2,5,0,0,0,27,0000-0100-0000-0000,2067,0,0,0,0,0,0,80,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747,1747,1767,1767,1787,1787,4,0,0,0,0,0,0,0,238,238,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190507,Tejyumureu Pants +4,2,5,2,0,0,27,0000-0000-0000-1000,1970,0,0,0,0,0,0,71,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,42,0,0,0,0,0,0,0,0,1507,1507,1527,1527,1547,1547,4,0,0,0,0,0,0,0,211,211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190508,Tejyumureu Boots +4,2,5,3,0,0,27,0000-0000-0000-1000,2794,0,0,0,0,0,0,74,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,41,0,0,0,0,0,0,0,0,1567,1567,1587,1587,1607,1607,4,0,0,0,0,0,0,0,171,171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190509,Tejyumureu Gloves +4,2,5,4,0,0,27,0000-0000-0000-1000,2432,0,0,0,0,0,0,77,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,52,0,0,0,0,0,0,0,0,1627,1627,1647,1647,1667,1667,4,0,0,0,0,0,0,0,173,173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190510,Tejyumureu Armor +4,2,5,1,0,0,27,0000-0000-0000-1000,2612,0,0,0,0,0,0,80,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,1687,1707,1707,1727,1727,4,0,0,0,0,0,0,0,306,306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190511,Tejyumureu Helmet +4,2,5,0,0,0,27,0000-0000-0000-1000,2203,0,0,0,0,0,0,83,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747,1747,1767,1767,1787,1787,4,0,0,0,0,0,0,0,266,266,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190512,Liquer Pants +4,2,5,2,0,0,27,0000-0010-0000-0000,2028,0,0,0,0,0,0,76,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,45,0,0,0,0,0,0,0,0,1807,1807,1827,1827,1847,1847,4,0,0,0,0,0,0,0,183,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190513,Liquer Boots +4,2,5,3,0,0,27,0000-0010-0000-0000,2859,0,0,0,0,0,0,77,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,43,0,0,0,0,0,0,0,0,1867,1867,1887,1887,1907,1907,4,0,0,0,0,0,0,0,139,139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190514,Liquer Glove +4,2,5,4,0,0,27,0000-0010-0000-0000,2499,0,0,0,0,0,0,78,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,52,0,0,0,0,0,0,0,0,1927,1927,1947,1947,1967,1967,4,0,0,0,0,0,0,0,136,136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190515,Liquer Armor +4,2,5,1,0,0,27,0000-0010-0000-0000,2670,0,0,0,0,0,0,79,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1987,2007,2007,2027,2027,4,0,0,0,0,0,0,0,257,257,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190516,Liquer Helmet +4,2,5,0,0,0,27,0000-0010-0000-0000,2297,0,0,0,0,0,0,80,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047,2047,2067,2067,2087,2087,4,0,0,0,0,0,0,0,201,201,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190517,Enermoth HP Potion,2,0,1,0,0,38,1111-1111-1111-1111,1176,0,0,3200,2400,0,0,80,0,0,1,1,1000,1000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190518,Enermoth MP Potion,2,0,2,0,0,38,1111-1111-1111-1111,1180,0,0,1400,2400,0,0,80,0,0,1,1,1000,1000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190519,Harpe +5,2,4,1,0,0,3,1000-0000-0000-0000,82,0,0,0,0,0,0,95,0,0,1,3,0,0,0,1,1,3,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2635,2635,2675,2675,2715,2715,5,762,783,0,0,0,0,0,0,0,0,2,0,118,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190520,Odin Shield +5,2,4,14,0,0,27,1000-0000-0000-0000,193,0,0,0,0,0,0,97,0,0,2,3,0,0,0,1,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,4400,4438,4438,4476,4476,5,0,0,0,0,0,0,0,492,492,0,0,0,121,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190521,Sephiros +5,2,4,10,0,0,14,0100-0000-0000-0000,444,0,0,0,0,0,0,95,0,0,2,4,0,0,0,1,1,3,2,1,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3568,3568,3608,3608,3648,3648,5,0,0,0,0,1302,1429,0,0,0,0,0,0,21,213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190522,Fromessa +5,2,4,11,0,0,15,0100-0000-0000-0000,420,0,0,0,0,0,0,95,0,0,2,4,0,0,0,1,1,3,2,1,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3688,3688,3728,3728,3768,3768,5,0,0,0,0,1668,1902,0,0,0,0,0,0,40,223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190523,Draconis +5,2,4,12,0,0,13,0011-0000-0010-0000,105,0,0,0,0,0,0,95,0,0,1,4,0,0,0,1,1,3,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4168,4168,4208,4208,4248,4248,5,591,613,811,919,0,0,0,0,0,0,0,0,49,0,239,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190524,Telbeboreusyu +5,2,4,25,0,0,57,0000-0000-0100-0000,466,0,0,0,0,0,0,95,0,0,2,2,0,0,0,1,1,3,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4529,4529,4569,4569,4609,4609,5,370,384,764,865,0,0,0,0,0,0,0,0,20,3,252,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190525,Pinaca +5,2,4,17,0,0,3,0001-0000-0000-0000,58,0,0,0,0,0,0,95,0,0,1,3,0,0,0,1,1,3,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3328,3328,3368,3368,3408,3408,5,725,764,571,627,0,0,0,0,0,0,0,0,136,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190526,Draconis +5,2,4,12,0,0,13,0011-0000-0010-0000,105,0,0,0,0,0,0,95,0,0,1,4,0,0,0,1,1,3,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4168,4168,4208,4208,4248,4248,5,591,613,811,919,0,0,0,0,0,0,0,0,49,0,239,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190527,Flesh Cutter +5,2,4,23,0,0,56,0000-0000-0010-0000,402,0,0,0,0,0,0,95,0,0,1,4,0,0,0,1,1,3,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4509,4509,4549,4549,4589,4589,5,725,764,571,627,0,0,0,0,0,0,0,0,50,185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190528,Draconis +5,2,4,12,0,0,13,0011-0000-0010-0000,105,0,0,0,0,0,0,95,0,0,1,4,0,0,0,1,1,3,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4168,4168,4208,4208,4248,4248,5,591,613,811,919,0,0,0,0,0,0,0,0,49,0,239,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190529,Apodis +5,2,4,18,0,0,46,0000-1000-0000-0000,12,0,0,0,0,0,0,95,0,0,1,3,0,0,0,1,1,3,2,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808,3808,3848,3848,3888,3888,5,0,0,759,802,891,1047,0,0,0,0,0,0,0,79,174,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190530,Blue Tail +5,2,4,24,0,0,57,0000-0000-0001-0000,178,0,0,0,0,0,0,95,0,0,2,4,0,0,0,1,1,3,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4629,4629,4669,4669,4709,4709,5,980,1073,773,878,0,0,0,0,0,0,0,0,127,0,116,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190531,Kaiser +5,2,4,20,0,0,50,0000-0100-0000-0000,365,0,0,0,0,0,0,95,0,0,2,2,0,0,0,1,1,3,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3448,3448,3488,3488,3528,3528,5,995,1021,0,0,0,0,0,0,0,0,1,0,136,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190532,Tebutje +5,2,4,26,0,0,57,0000-0000-0000-1000,387,0,0,0,0,0,0,95,0,0,2,4,0,0,0,1,1,3,2,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3448,3448,3488,3488,3528,3528,5,1053,1199,0,0,0,0,0,0,0,0,0,0,174,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190533,Gereumiyan +5,2,4,27,0,0,57,0000-0000-0000-1000,289,0,0,0,0,0,0,95,0,0,1,4,0,0,0,1,1,3,2,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3448,3448,3488,3488,3528,3528,5,964,990,0,0,0,0,0,0,0,0,0,0,99,115,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190534,Kie Brish +5,2,4,22,0,0,10,0000-0010-0000-0000,156,0,0,0,0,0,0,95,0,0,1,4,0,0,0,1,1,3,2,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928,3928,3968,3968,4008,4008,5,1044,1099,0,0,0,0,0,0,0,0,1,0,155,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190535,Kiva Guard +5,2,4,21,0,0,27,0000-0010-0000-0000,304,0,0,0,0,0,0,97,0,0,2,2,0,0,0,1,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4286,4286,4324,4324,4362,4362,5,0,0,0,0,0,0,0,201,201,0,0,0,121,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190536,Quesa Pants +4,2,5,2,0,0,27,1000-0000-0000-0000,1906,0,0,0,0,0,0,88,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,52,0,0,0,0,0,0,0,0,8,8,28,28,48,48,4,0,0,0,0,0,0,0,309,309,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190537,Quesa Glove +4,2,5,4,0,0,27,1000-0000-0000-0000,2354,0,0,0,0,0,0,90,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,62,0,0,0,0,0,0,0,0,128,128,148,148,168,168,4,0,0,0,0,0,0,0,237,237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190538,Quesa Helmet +4,2,5,0,0,0,27,1000-0000-0000-0000,2097,0,0,0,0,0,0,92,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,268,268,288,288,4,0,0,0,0,0,0,0,336,336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190539,Quesa Boots +4,2,5,3,0,0,27,1000-0000-0000-0000,2719,0,0,0,0,0,0,89,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,53,0,0,0,0,0,0,0,0,68,68,88,88,108,108,4,0,0,0,0,0,0,0,241,241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190540,Quesa Armor +4,2,5,1,0,0,27,1000-0000-0000-0000,2548,0,0,0,0,0,0,91,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,188,208,208,228,228,4,0,0,0,0,0,0,0,418,418,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190541,Janis Pants +4,2,5,2,0,0,27,0100-0000-0000-0000,2010,0,0,0,0,0,0,88,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,52,0,0,0,0,0,0,0,0,308,308,328,328,348,348,4,0,0,0,0,0,0,0,209,209,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190542,Janis Glove +4,2,5,4,0,0,27,0100-0000-0000-0000,2477,0,0,0,0,0,0,90,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,62,0,0,0,0,0,0,0,0,428,428,448,448,468,468,4,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190543,Janis Helmet +4,2,5,0,0,0,27,0100-0000-0000-0000,2267,0,0,0,0,0,0,92,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,548,568,568,588,588,4,0,0,0,0,0,0,0,226,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190544,Janis Boots +4,2,5,3,0,0,27,0100-0000-0000-0000,2838,0,0,0,0,0,0,89,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,53,0,0,0,0,0,0,0,0,368,368,388,388,408,408,4,0,0,0,0,0,0,0,159,159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190545,Janis Armor +4,2,5,1,0,0,27,0100-0000-0000-0000,2652,0,0,0,0,0,0,91,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,488,508,508,528,528,4,0,0,0,0,0,0,0,279,279,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190546,Solongos Pants +4,2,5,2,0,0,27,0010-0000-0000-0000,1940,0,0,0,0,0,0,88,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,52,0,0,0,0,0,0,0,0,608,608,628,628,648,648,4,0,0,0,0,0,0,0,183,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190547,Solongos Glove +4,2,5,4,0,0,27,0010-0000-0000-0000,2396,0,0,0,0,0,0,90,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,62,0,0,0,0,0,0,0,0,728,728,748,748,768,768,4,0,0,0,0,0,0,0,134,134,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190548,Solongos Helmet +4,2,5,0,0,0,27,0010-0000-0000-0000,2162,0,0,0,0,0,0,92,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,848,868,868,888,888,4,0,0,0,0,0,0,0,198,198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190549,Solongos Boots +4,2,5,3,0,0,27,0010-0000-0000-0000,2759,0,0,0,0,0,0,89,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,53,0,0,0,0,0,0,0,0,668,668,688,688,708,708,4,0,0,0,0,0,0,0,136,136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190550,Solongos Armor +4,2,5,1,0,0,27,0010-0000-0000-0000,2582,0,0,0,0,0,0,91,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,788,808,808,828,828,4,0,0,0,0,0,0,0,238,238,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190551,Penbeoreu Helmet +4,2,5,0,0,0,27,0000-0000-0100-0000,2247,0,0,0,0,0,0,100,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2351,2351,2371,2371,2391,2391,4,0,0,0,0,0,0,0,226,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190552,Penbeoreu Armor +4,2,5,1,0,0,27,0000-0000-0100-0000,2640,0,0,0,0,0,0,97,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291,2291,2311,2311,2331,2331,4,0,0,0,0,0,0,0,265,265,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190553,Penbeoreu Pants +4,2,5,2,0,0,27,0000-0000-0100-0000,1998,0,0,0,0,0,0,88,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,52,0,0,0,0,0,0,0,0,2111,2111,2131,2131,2151,2151,4,0,0,0,0,0,0,0,188,188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190554,Penbeoreu Gloves +4,2,5,4,0,0,27,0000-0000-0100-0000,2465,0,0,0,0,0,0,94,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,66,0,0,0,0,0,0,0,0,2231,2231,2251,2251,2271,2271,4,0,0,0,0,0,0,0,144,144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190555,Penbeoreu Boots +4,2,5,3,0,0,27,0000-0000-0100-0000,2826,0,0,0,0,0,0,91,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,55,0,0,0,0,0,0,0,0,2171,2171,2191,2191,2211,2211,4,0,0,0,0,0,0,0,143,143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1190556,Eudemon Pants +4,2,5,2,0,0,27,0001-0000-0000-0000,1923,0,0,0,0,0,0,88,0,0,2,2,0,0,0,1,1,3,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,52,0,0,0,0,0,0,908,908,928,928,948,948,4,0,0,0,0,0,0,0,218,218,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
